"time_CF","host_CF","service_CF","message_CF","result_CF"
"May 27 02:43:20",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 27 02:43:20",linuxvm,"systemd[1]:","Started Session c11543 of user root.",Access
"May 27 02:43:20",linuxvm,"systemd[1]:","Started Session c11544 of user root.",Access
"May 27 02:43:20",linuxvm,"systemd[525504]:",,"Unknown or blank"
"May 27 02:43:20",linuxvm,"systemd[525504]:",,"Unknown or blank"
"May 27 02:43:20",linuxvm,"systemd[525504]:",,"Unknown or blank"
"May 27 02:43:20",linuxvm,"systemd[525504]:",,"Unknown or blank"
"May 27 02:43:20",linuxvm,"systemd[525504]:",,"Unknown or blank"
"May 27 02:43:20",linuxvm,"systemd[525504]:",,"Unknown or blank"
"May 27 02:43:20",linuxvm,"systemd[525504]:",,"Unknown or blank"
"May 27 02:43:20",linuxvm,"systemd[525504]:",,"Unknown or blank"
"May 27 02:43:20",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 27 02:43:20",linuxvm,"session-c11544.scope:","session-c11544.scope: Succeeded.",Access
"May 27 02:43:20",linuxvm,"session-c11543.scope:","session-c11543.scope: Succeeded.",Access
"May 27 02:43:20",linuxvm,"systemd[1]:","Stopping User Manager for UID 0...","Unknown or blank"
"May 27 02:43:20",linuxvm,"systemd[525504]:",,"Unknown or blank"
"May 27 02:43:20",linuxvm,"systemd[525504]:",,"Unknown or blank"
"May 27 02:43:20",linuxvm,"systemd[525504]:",,"Unknown or blank"
"May 27 02:43:20",linuxvm,"dbus.socket:",,"Unknown or blank"
"May 27 02:43:20",linuxvm,"systemd[525504]:",,"Unknown or blank"
"May 27 02:43:20",linuxvm,"systemd[525504]:",,"Unknown or blank"
"May 27 02:43:20",linuxvm,"systemd[525504]:",,"Unknown or blank"
"May 27 02:43:20",linuxvm,"systemd[525504]:",,"Unknown or blank"
"May 27 02:43:20",linuxvm,"systemd[525504]:",,"Unknown or blank"
"May 27 02:43:20",linuxvm,"user@0.service:","user@0.service: Succeeded.","Unknown or blank"
"May 27 02:43:20",linuxvm,"systemd[1]:","Stopped User Manager for UID 0.","Unknown or blank"
"May 27 02:43:20",linuxvm,"systemd[1]:","Stopping /run/user/0 mount wrapper...",Process
"May 27 02:43:20",linuxvm,"systemd[1]:","Removed slice User Slice of UID 0.","session refresh"
"May 27 02:43:20",linuxvm,"run-user-0.mount:",,"Unknown or blank"
"May 27 02:43:20",linuxvm,"run-user-0.mount:","run-user-0.mount: Succeeded.","Unknown or blank"
"May 27 02:43:20",linuxvm,"user-runtime-dir@0.service:","user-runtime-dir@0.service: Succeeded.","Unknown or blank"
"May 27 02:43:20",linuxvm,"systemd[1]:","Stopped /run/user/0 mount wrapper.",Process
"May 27 02:43:26",linuxvm,"systemd-logind[987]:",,"Unknown or blank"
"May 27 02:43:26",linuxvm,"session-1.scope:","session-1.scope: Succeeded.",Access
"May 27 02:43:26",linuxvm,"systemd-logind[987]:",,"Unknown or blank"
"May 27 02:44:20",linuxvm,"systemd[1]:","Started /run/user/0 mount wrapper.",Process
"May 27 02:44:20",linuxvm,"systemd[1]:","Created slice User Slice of UID 0.","session refresh"
"May 27 02:44:20",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 27 02:44:20",linuxvm,"systemd[1]:","Started Session c11545 of user root.",Access
"May 27 02:44:20",linuxvm,"systemd[1]:","Started Session c11546 of user root.",Access
"May 27 02:44:20",linuxvm,"systemd[525585]:",,"Unknown or blank"
"May 27 02:44:20",linuxvm,"systemd[525585]:",,"Unknown or blank"
"May 27 02:44:20",linuxvm,"systemd[525585]:",,"Unknown or blank"
"May 27 02:44:20",linuxvm,"systemd[525585]:",,"Unknown or blank"
"May 27 02:44:20",linuxvm,"systemd[525585]:",,"Unknown or blank"
"May 27 02:44:20",linuxvm,"systemd[525585]:",,"Unknown or blank"
"May 27 02:44:20",linuxvm,"systemd[525585]:",,"Unknown or blank"
"May 27 02:44:20",linuxvm,"systemd[525585]:",,"Unknown or blank"
"May 27 02:44:20",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 27 02:44:20",linuxvm,"session-c11546.scope:","session-c11546.scope: Succeeded.",Access
"May 27 02:44:20",linuxvm,"session-c11545.scope:","session-c11545.scope: Succeeded.",Access
"May 27 02:44:20",linuxvm,"systemd[1]:","Stopping User Manager for UID 0...","Unknown or blank"
"May 27 02:44:20",linuxvm,"systemd[525585]:",,"Unknown or blank"
"May 27 02:44:20",linuxvm,"systemd[525585]:",,"Unknown or blank"
"May 27 02:44:20",linuxvm,"systemd[525585]:",,"Unknown or blank"
"May 27 02:44:20",linuxvm,"dbus.socket:",,"Unknown or blank"
"May 27 02:44:20",linuxvm,"systemd[525585]:",,"Unknown or blank"
"May 27 02:44:20",linuxvm,"systemd[525585]:",,"Unknown or blank"
"May 27 02:44:20",linuxvm,"systemd[525585]:",,"Unknown or blank"
"May 27 02:44:20",linuxvm,"systemd[525585]:",,"Unknown or blank"
"May 27 02:44:20",linuxvm,"systemd[525585]:",,"Unknown or blank"
"May 27 02:44:20",linuxvm,"user@0.service:","user@0.service: Succeeded.","Unknown or blank"
"May 27 02:44:20",linuxvm,"systemd[1]:","Stopped User Manager for UID 0.","Unknown or blank"
"May 27 02:44:20",linuxvm,"systemd[1]:","Stopping /run/user/0 mount wrapper...",Process
"May 27 02:44:20",linuxvm,"systemd[1]:","Removed slice User Slice of UID 0.","session refresh"
"May 27 02:44:20",linuxvm,"run-user-0.mount:",,"Unknown or blank"
"May 27 02:44:20",linuxvm,"run-user-0.mount:","run-user-0.mount: Succeeded.","Unknown or blank"
"May 27 02:44:20",linuxvm,"user-runtime-dir@0.service:","user-runtime-dir@0.service: Succeeded.","Unknown or blank"
"May 27 02:44:20",linuxvm,"systemd[1]:","Stopped /run/user/0 mount wrapper.",Process
"May 27 02:44:22",linuxvm,"2022-05-27T02:44:",,"Unknown or blank"
"May 27 02:44:22",linuxvm,"systemd[1]:","Started /usr/bin/python3.6 -u bin/WALinuxAgent-2.7.1.0-py2.7.egg -collect-logs.","Unknown or blank"
"May 27 02:44:32",linuxvm,"time:",,"Unknown or blank"
"May 27 02:44:32",linuxvm,"collect-logs.scope:","collect-logs.scope: Succeeded.","Unknown or blank"
"May 27 02:44:32",linuxvm,"2022-05-27T02:44:",,"Unknown or blank"
"May 27 02:45:20",linuxvm,"systemd[1]:","Started /run/user/0 mount wrapper.",Process
"May 27 02:45:20",linuxvm,"systemd[1]:","Created slice User Slice of UID 0.","session refresh"
"May 27 02:45:20",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 27 02:45:20",linuxvm,"systemd[1]:","Started Session c11547 of user root.",Access
"May 27 02:45:20",linuxvm,"systemd[1]:","Started Session c11548 of user root.",Access
"May 27 02:45:20",linuxvm,"systemd[525677]:",,"Unknown or blank"
"May 27 02:45:20",linuxvm,"systemd[525677]:",,"Unknown or blank"
"May 27 02:45:20",linuxvm,"systemd[525677]:",,"Unknown or blank"
"May 27 02:45:20",linuxvm,"systemd[525677]:",,"Unknown or blank"
"May 27 02:45:20",linuxvm,"systemd[525677]:",,"Unknown or blank"
"May 27 02:45:20",linuxvm,"systemd[525677]:",,"Unknown or blank"
"May 27 02:45:20",linuxvm,"systemd[525677]:",,"Unknown or blank"
"May 27 02:45:20",linuxvm,"systemd[525677]:",,"Unknown or blank"
"May 27 02:45:20",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 27 02:45:20",linuxvm,"session-c11548.scope:","session-c11548.scope: Succeeded.",Access
"May 27 02:45:20",linuxvm,"session-c11547.scope:","session-c11547.scope: Succeeded.",Access
"May 27 02:45:20",linuxvm,"systemd[1]:","Stopping User Manager for UID 0...","Unknown or blank"
"May 27 02:45:20",linuxvm,"systemd[525677]:",,"Unknown or blank"
"May 27 02:45:20",linuxvm,"systemd[525677]:",,"Unknown or blank"
"May 27 02:45:20",linuxvm,"systemd[525677]:",,"Unknown or blank"
"May 27 02:45:20",linuxvm,"systemd[525677]:",,"Unknown or blank"
"May 27 02:45:20",linuxvm,"dbus.socket:",,"Unknown or blank"
"May 27 02:45:20",linuxvm,"systemd[525677]:",,"Unknown or blank"
"May 27 02:45:20",linuxvm,"systemd[525677]:",,"Unknown or blank"
"May 27 02:45:20",linuxvm,"systemd[525677]:",,"Unknown or blank"
"May 27 02:45:20",linuxvm,"systemd[525677]:",,"Unknown or blank"
"May 27 02:45:20",linuxvm,"user@0.service:","user@0.service: Succeeded.","Unknown or blank"
"May 27 02:45:20",linuxvm,"systemd[1]:","Stopped User Manager for UID 0.","Unknown or blank"
"May 27 02:45:20",linuxvm,"systemd[1]:","Stopping /run/user/0 mount wrapper...",Process
"May 27 02:45:20",linuxvm,"systemd[1]:","Removed slice User Slice of UID 0.","session refresh"
"May 27 02:45:20",linuxvm,"run-user-0.mount:",,"Unknown or blank"
"May 27 02:45:20",linuxvm,"run-user-0.mount:","run-user-0.mount: Succeeded.","Unknown or blank"
"May 27 02:45:20",linuxvm,"user-runtime-dir@0.service:","user-runtime-dir@0.service: Succeeded.","Unknown or blank"
"May 27 02:45:20",linuxvm,"systemd[1]:","Stopped /run/user/0 mount wrapper.",Process
"May 27 02:46:20",linuxvm,"systemd[1]:","Created slice User Slice of UID 0.","session refresh"
"May 27 02:46:20",linuxvm,"systemd[1]:","Started /run/user/0 mount wrapper.",Process
"May 27 02:46:20",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 27 02:46:20",linuxvm,"systemd[1]:","Started Session c11549 of user root.",Access
"May 27 02:46:20",linuxvm,"systemd[1]:","Started Session c11550 of user root.",Access
"May 27 02:46:20",linuxvm,"systemd[525746]:",,"Unknown or blank"
"May 27 02:46:20",linuxvm,"systemd[525746]:",,"Unknown or blank"
"May 27 02:46:20",linuxvm,"systemd[525746]:",,"Unknown or blank"
"May 27 02:46:20",linuxvm,"systemd[525746]:",,"Unknown or blank"
"May 27 02:46:20",linuxvm,"systemd[525746]:",,"Unknown or blank"
"May 27 02:46:20",linuxvm,"systemd[525746]:",,"Unknown or blank"
"May 27 02:46:20",linuxvm,"systemd[525746]:",,"Unknown or blank"
"May 27 02:46:20",linuxvm,"systemd[525746]:",,"Unknown or blank"
"May 27 02:46:20",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 27 02:46:20",linuxvm,"session-c11549.scope:","session-c11549.scope: Succeeded.",Access
"May 27 02:46:20",linuxvm,"session-c11550.scope:","session-c11550.scope: Succeeded.",Access
"May 27 02:46:20",linuxvm,"systemd[1]:","Stopping User Manager for UID 0...","Unknown or blank"
"May 27 02:46:20",linuxvm,"systemd[525746]:",,"Unknown or blank"
"May 27 02:46:20",linuxvm,"systemd[525746]:",,"Unknown or blank"
"May 27 02:46:20",linuxvm,"systemd[525746]:",,"Unknown or blank"
"May 27 02:46:20",linuxvm,"systemd[525746]:",,"Unknown or blank"
"May 27 02:46:20",linuxvm,"systemd[525746]:",,"Unknown or blank"
"May 27 02:46:20",linuxvm,"dbus.socket:",,"Unknown or blank"
"May 27 02:46:20",linuxvm,"systemd[525746]:",,"Unknown or blank"
"May 27 02:46:20",linuxvm,"systemd[525746]:",,"Unknown or blank"
"May 27 02:46:20",linuxvm,"systemd[525746]:",,"Unknown or blank"
"May 27 02:46:20",linuxvm,"user@0.service:","user@0.service: Succeeded.","Unknown or blank"
"May 27 02:46:20",linuxvm,"systemd[1]:","Stopped User Manager for UID 0.","Unknown or blank"
"May 27 02:46:20",linuxvm,"systemd[1]:","Stopping /run/user/0 mount wrapper...",Process
"May 27 02:46:20",linuxvm,"systemd[1]:","Removed slice User Slice of UID 0.","session refresh"
"May 27 02:46:20",linuxvm,"run-user-0.mount:",,"Unknown or blank"
"May 27 02:46:20",linuxvm,"run-user-0.mount:","run-user-0.mount: Succeeded.","Unknown or blank"
"May 27 02:46:20",linuxvm,"user-runtime-dir@0.service:","user-runtime-dir@0.service: Succeeded.","Unknown or blank"
"May 27 02:46:20",linuxvm,"systemd[1]:","Stopped /run/user/0 mount wrapper.",Process
"May 27 02:47:20",linuxvm,"systemd[1]:","Started /run/user/0 mount wrapper.",Process
"May 27 02:47:20",linuxvm,"systemd[1]:","Created slice User Slice of UID 0.","session refresh"
"May 27 02:47:20",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 27 02:47:20",linuxvm,"systemd[1]:","Started Session c11551 of user root.",Access
"May 27 02:47:20",linuxvm,"systemd[1]:","Started Session c11552 of user root.",Access
"May 27 02:47:20",linuxvm,"systemd[525822]:",,"Unknown or blank"
"May 27 02:47:20",linuxvm,"systemd[525822]:",,"Unknown or blank"
"May 27 02:47:20",linuxvm,"systemd[525822]:",,"Unknown or blank"
"May 27 02:47:20",linuxvm,"systemd[525822]:",,"Unknown or blank"
"May 27 02:47:20",linuxvm,"systemd[525822]:",,"Unknown or blank"
"May 27 02:47:20",linuxvm,"systemd[525822]:",,"Unknown or blank"
"May 27 02:47:20",linuxvm,"systemd[525822]:",,"Unknown or blank"
"May 27 02:47:20",linuxvm,"systemd[525822]:",,"Unknown or blank"
"May 27 02:47:20",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 27 02:47:20",linuxvm,"session-c11551.scope:","session-c11551.scope: Succeeded.",Access
"May 27 02:47:20",linuxvm,"session-c11552.scope:","session-c11552.scope: Succeeded.",Access
"May 27 02:47:20",linuxvm,"systemd[1]:","Stopping User Manager for UID 0...","Unknown or blank"
"May 27 02:47:20",linuxvm,"systemd[525822]:",,"Unknown or blank"
"May 27 02:47:20",linuxvm,"systemd[525822]:",,"Unknown or blank"
"May 27 02:47:20",linuxvm,"systemd[525822]:",,"Unknown or blank"
"May 27 02:47:20",linuxvm,"systemd[525822]:",,"Unknown or blank"
"May 27 02:47:20",linuxvm,"systemd[525822]:",,"Unknown or blank"
"May 27 02:47:20",linuxvm,"dbus.socket:",,"Unknown or blank"
"May 27 02:47:20",linuxvm,"systemd[525822]:",,"Unknown or blank"
"May 27 02:47:20",linuxvm,"systemd[525822]:",,"Unknown or blank"
"May 27 02:47:20",linuxvm,"systemd[525822]:",,"Unknown or blank"
"May 27 02:47:20",linuxvm,"user@0.service:","user@0.service: Succeeded.","Unknown or blank"
"May 27 02:47:20",linuxvm,"systemd[1]:","Stopped User Manager for UID 0.","Unknown or blank"
"May 27 02:47:20",linuxvm,"systemd[1]:","Stopping /run/user/0 mount wrapper...",Process
"May 27 02:47:20",linuxvm,"systemd[1]:","Removed slice User Slice of UID 0.","session refresh"
"May 27 02:47:20",linuxvm,"run-user-0.mount:","run-user-0.mount: Succeeded.","Unknown or blank"
"May 27 02:47:20",linuxvm,"run-user-0.mount:",,"Unknown or blank"
"May 27 02:47:20",linuxvm,"user-runtime-dir@0.service:","user-runtime-dir@0.service: Succeeded.","Unknown or blank"
"May 27 02:47:20",linuxvm,"systemd[1]:","Stopped /run/user/0 mount wrapper.",Process
"May 27 02:48:20",linuxvm,"systemd[1]:","Created slice User Slice of UID 0.","session refresh"
"May 27 02:48:20",linuxvm,"systemd[1]:","Started /run/user/0 mount wrapper.",Process
"May 27 02:48:20",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 27 02:48:20",linuxvm,"systemd[1]:","Started Session c11553 of user root.",Access
"May 27 02:48:20",linuxvm,"systemd[1]:","Started Session c11554 of user root.",Access
"May 27 02:48:20",linuxvm,"systemd[525901]:","Starting D-Bus User Message Bus Socket.","Unknown or blank"
"May 27 02:48:20",linuxvm,"systemd[525901]:","Reached target Paths.","Unknown or blank"
"May 27 02:48:20",linuxvm,"systemd[525901]:","Reached target Timers.","Unknown or blank"
"May 27 02:48:20",linuxvm,"systemd[525901]:","Listening on D-Bus User Message Bus Socket.","Unknown or blank"
"May 27 02:48:20",linuxvm,"systemd[525901]:","Reached target Sockets.","Unknown or blank"
"May 27 02:48:20",linuxvm,"systemd[525901]:","Reached target Basic System.","Unknown or blank"
"May 27 02:48:20",linuxvm,"systemd[525901]:","Reached target Default.","Unknown or blank"
"May 27 02:48:20",linuxvm,"systemd[525901]:","Startup finished in 30ms.","Unknown or blank"
"May 27 02:48:20",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 27 02:48:20",linuxvm,"session-c11553.scope:","session-c11553.scope: Succeeded.",Access
"May 27 02:48:20",linuxvm,"session-c11554.scope:","session-c11554.scope: Succeeded.",Access
"May 27 02:48:20",linuxvm,"systemd[1]:","Stopping User Manager for UID 0...","Unknown or blank"
"May 27 02:48:20",linuxvm,"systemd[525901]:","Stopped target Default.","Unknown or blank"
"May 27 02:48:20",linuxvm,"systemd[525901]:","Stopped target Basic System.","Unknown or blank"
"May 27 02:48:20",linuxvm,"systemd[525901]:","Stopped target Timers.","Unknown or blank"
"May 27 02:48:20",linuxvm,"systemd[525901]:","Stopped target Sockets.","Unknown or blank"
"May 27 02:48:20",linuxvm,"systemd[525901]:","Stopped target Paths.","Unknown or blank"
"May 27 02:48:20",linuxvm,"dbus.socket:","dbus.socket: Succeeded.","Unknown or blank"
"May 27 02:48:20",linuxvm,"systemd[525901]:","Closed D-Bus User Message Bus Socket.","Unknown or blank"
"May 27 02:48:20",linuxvm,"systemd[525901]:","Reached target Shutdown.","Unknown or blank"
"May 27 02:48:20",linuxvm,"systemd[525901]:","Starting Exit the Session...",Access
"May 27 02:48:20",linuxvm,"user@0.service:","user@0.service: Succeeded.","Unknown or blank"
"May 27 02:48:20",linuxvm,"systemd[1]:","Stopped User Manager for UID 0.","Unknown or blank"
"May 27 02:48:20",linuxvm,"systemd[1]:","Stopping /run/user/0 mount wrapper...",Process
"May 27 02:48:20",linuxvm,"systemd[1]:","Removed slice User Slice of UID 0.","session refresh"
"May 27 02:48:20",linuxvm,"run-user-0.mount:",,"Unknown or blank"
"May 27 02:48:20",linuxvm,"run-user-0.mount:","run-user-0.mount: Succeeded.","Unknown or blank"
"May 27 02:48:20",linuxvm,"user-runtime-dir@0.service:","user-runtime-dir@0.service: Succeeded.","Unknown or blank"
"May 27 02:48:20",linuxvm,"systemd[1]:","Stopped /run/user/0 mount wrapper.",Process
"May 27 02:48:40",linuxvm,"systemd[1]:","Starting dnf makecache...","Unknown or blank"
"May 27 02:48:40",linuxvm,"00:",,"Unknown or blank"
"May 27 02:48:40",linuxvm,"00:",,"Unknown or blank"
"May 27 02:48:40",linuxvm,"00:",,"Unknown or blank"
"May 27 02:48:41",linuxvm,"00:",,"Unknown or blank"
"May 27 02:48:41",linuxvm,"mirrorlist:",,"Unknown or blank"
"May 27 02:48:42",linuxvm,"00:",,"Unknown or blank"
"May 27 02:48:42",linuxvm,"mirrorlist:",,"Unknown or blank"
"May 27 02:48:43",linuxvm,"00:",,"Unknown or blank"
"May 27 02:48:44",linuxvm,"00:",,"Unknown or blank"
"May 27 02:48:44",linuxvm,"repositories:",,"Unknown or blank"
"May 27 02:48:44",linuxvm,"dnf[525942]:",,"Unknown or blank"
"May 27 02:48:44",linuxvm,"dnf-makecache.service:","dnf-makecache.service: Succeeded.","Unknown or blank"
"May 27 02:48:44",linuxvm,"systemd[1]:","Started dnf makecache.","Unknown or blank"
"May 27 02:49:20",linuxvm,"systemd[1]:","Started /run/user/0 mount wrapper.",Process
"May 27 02:49:20",linuxvm,"systemd[1]:","Created slice User Slice of UID 0.","session refresh"
"May 27 02:49:20",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 27 02:49:20",linuxvm,"systemd[1]:","Started Session c11555 of user root.",Access
"May 27 02:49:20",linuxvm,"systemd[1]:","Started Session c11556 of user root.",Access
"May 27 02:49:20",linuxvm,"systemd[525995]:",,"Unknown or blank"
"May 27 02:49:20",linuxvm,"systemd[525995]:",,"Unknown or blank"
"May 27 02:49:20",linuxvm,"systemd[525995]:",,"Unknown or blank"
"May 27 02:49:20",linuxvm,"systemd[525995]:",,"Unknown or blank"
"May 27 02:49:20",linuxvm,"systemd[525995]:",,"Unknown or blank"
"May 27 02:49:20",linuxvm,"systemd[525995]:",,"Unknown or blank"
"May 27 02:49:20",linuxvm,"systemd[525995]:",,"Unknown or blank"
"May 27 02:49:20",linuxvm,"systemd[525995]:",,"Unknown or blank"
"May 27 02:49:20",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 27 02:49:20",linuxvm,"session-c11556.scope:","session-c11556.scope: Succeeded.",Access
